Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
KHAMMAM,KHAMMAM,KHAMMAM TOWN 2,KHAMMAM TOWN-3,ZONE (14) KHAMMAM,2,COMMERCIAL,784,721,122856,2229.866
KHAMMAM,KHAMMAM,KHAMMAM TOWN 2,KHAMMAM TOWN-3,ZONE (15) KHAMMAM,2,COMMERCIAL,864,717,236019,3502.49
KHAMMAM,KHAMMAM,KHAMMAM TOWN 2,KHAMMAM TOWN-3,ZONE (16) KHAMMAM,2,COMMERCIAL,28,0,0,55.34
KHAMMAM,KHAMMAM,KHAMMAM TOWN 2,KHAMMAM TOWN-4,DAMSALAPURAM,2,COMMERCIAL,85,67,10542,195.87
KHAMMAM,KHAMMAM,KHAMMAM TOWN 2,KHAMMAM TOWN-4,KOTHURU,2,COMMERCIAL,326,288,47330,1214.3
KHAMMAM,KHAMMAM,KHAMMAM TOWN 2,KHAMMAM TOWN-4,SEETARAMPURAM,2,COMMERCIAL,11,8,200,21.57
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,MALLUPALLY,2,COMMERCIAL,18,14,814,22.85
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,MEKALAKUNTA,2,COMMERCIAL,5,5,267,7.55
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,PALLIPADU,2,COMMERCIAL,128,115,15020,246.1
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,PEDDA RAMAPURAM,2,COMMERCIAL,27,21,1485,55.696
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,RATHNAPURAM,2,COMMERCIAL,1,1,10,3
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,S.VENKATAPURAM,2,COMMERCIAL,12,12,662,12.04
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,SALEBANZARA,2,COMMERCIAL,9,7,370,16.65
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,SIDDINAGAR,2,COMMERCIAL,11,11,1455,15.233
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,SINGARAYAPALEM,2,COMMERCIAL,42,37,8695,78.26
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,THEEGAL BANZARA,2,COMMERCIAL,55,52,2774,82.3
KHAMMAM,KHAMMAM,PEDDA GOPATHI,KONIJERLA,UPPALACHALAKA,2,COMMERCIAL,14,12,819,21.79
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,NAGARAM,2,COMMERCIAL,3,2,875,4
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,NARSINGAPOOR,2,COMMERCIAL,37,29,7427,75.207
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,NEMNUR,2,COMMERCIAL,33,30,885,51.2
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,PADTHANAPALLI,2,COMMERCIAL,19,17,1538,44.51
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,PEDDAMPET,2,COMMERCIAL,16,16,1287,28.213
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,RAMPOOR,2,COMMERCIAL,12,10,2315,20.495
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,RAPALLI,2,COMMERCIAL,44,37,4062,68.675
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,RYALI,2,COMMERCIAL,7,6,518,11.218
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,TIKKANPALLI,2,COMMERCIAL,16,16,766,19.51
NIRMAL,BHAINSA,BHAINSA,BHINSA RURAL,MANJRI,2,COMMERCIAL,38,35,11960,138.38
NIRMAL,BHAINSA,BHAINSA,BHINSA RURAL,MATEGOAM,2,COMMERCIAL,70,59,8851,266.713
NIRMAL,BHAINSA,BHAINSA,BHINSA RURAL,MIRZAPOOR,2,COMMERCIAL,21,17,2025,53.758
NIRMAL,BHAINSA,BHAINSA,BHINSA RURAL,PANDPALLY,2,COMMERCIAL,25,22,4078,46.94
NIRMAL,BHAINSA,BHAINSA,BHINSA RURAL,PANGRI,2,COMMERCIAL,14,12,561,18.069
NIRMAL,BHAINSA,BHAINSA,BHINSA RURAL,SIDDUR,2,COMMERCIAL,10,6,844,13.26
NIRMAL,BHAINSA,BHAINSA,BHINSA RURAL,SIRLA,2,COMMERCIAL,4,4,2670,4.999
NIRMAL,BHAINSA,BHAINSA,BHINSA RURAL,SUNKLY,2,COMMERCIAL,33,28,1537,41.139
NIRMAL,BHAINSA,BHAINSA,BHINSA RURAL,TAKLI,2,COMMERCIAL,4,1,0,2.51
NIRMAL,BHAINSA,BHAINSA,BHINSA RURAL,THIMMAPUR,2,COMMERCIAL,48,40,9392,97.25
NIRMAL,BHAINSA,BHAINSA,BHINSA RURAL,WADGOAM,2,COMMERCIAL,1,0,0,1
NIRMAL,BHAINSA,BHAINSA,BHINSA RURAL,WALEGOAM,2,COMMERCIAL,19,16,759,26.75
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,RAJESHWARAPURAM,MOTAPURAM,2,COMMERCIAL,29,20,4250,59.07
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,RAJESHWARAPURAM,RAJESHWERPURAM,2,COMMERCIAL,139,127,14068,248.755
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,RAJESHWARAPURAM,RAMCHANDRAPURAM,2,COMMERCIAL,16,13,508,18.62
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,RAJESHWARAPURAM,SANKARGIRITANDA,2,COMMERCIAL,21,15,411,27.06
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,RAJESHWARAPURAM,SURDEPALLY,2,COMMERCIAL,28,25,1411,41.05
KHAMMAM,KHAMMAM RURAL,MUDIGONDA,MUDIGONDA,DANIYALA GUDEM,2,COMMERCIAL,2,0,0,1.55
KHAMMAM,KHAMMAM RURAL,MUDIGONDA,MUDIGONDA,EDAVALLY,2,COMMERCIAL,22,20,1101,37.32
KHAMMAM,KHAMMAM RURAL,MUDIGONDA,MUDIGONDA,GOKINEPALLY,2,COMMERCIAL,67,58,16210,147.41
KHAMMAM,KHAMMAM RURAL,MUDIGONDA,MUDIGONDA,K VENKATAPURAM,2,COMMERCIAL,43,34,3973,115.8
KHAMMAM,KHAMMAM RURAL,MUDIGONDA,MUDIGONDA,KATTAKURU,2,COMMERCIAL,11,7,587,19
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,LINGAGUDEM,2,COMMERCIAL,47,39,7059,74.56
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,MONDIKUNTA,2,COMMERCIAL,2,2,1902,15
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,NAYAKULAGUDEM,2,COMMERCIAL,1,1,518,2
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,PARDHASARADHIPU,2,COMMERCIAL,7,7,280,8.24
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,PENUBALLY,2,COMMERCIAL,495,429,60538,808.929
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,R.R.BANZARA,2,COMMERCIAL,45,41,2876,69.78
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,RANGARAO BANZAR,2,COMMERCIAL,4,2,115,6.38
MAHABUBABAD,THORRUR,NELLIKUDURU,MUNAGALAVEEDU,LAXMIPUR,2,COMMERCIAL,3,3,26,5
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,TANDOOR,NEELAIPALLY,2,COMMERCIAL,2,1,60,3
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,TANDOOR,RECHNI,2,COMMERCIAL,83,78,13128,131.213
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,TANDOOR,REPALLIWADA,2,COMMERCIAL,28,22,9563,117.688
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,TANDOOR,TANDOOR,2,COMMERCIAL,656,536,95263,1146.141
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,ANANDAPUR,2,COMMERCIAL,1,1,280,10
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,Akkalapalli,2,COMMERCIAL,1,1,51,1
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,BHEEMINI,2,COMMERCIAL,101,90,14589,218.359
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,BITTURIPALLY,2,COMMERCIAL,8,7,717,10.12
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,BOTHAPALLI,2,COMMERCIAL,2,2,54,5
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,CHINNA THIMMAPUR,2,COMMERCIAL,3,3,288,4
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,CHINNAGUDIPETA,2,COMMERCIAL,16,14,1876,25.44
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,CHINNAPUR,2,COMMERCIAL,1,1,71,3
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,BHEEMINI,DAMPUR,2,COMMERCIAL,2,2,166,1.24
MANCHERIAL,MANCHERIAL,CHENNUR,KOTAPALLY,NAKKALAPALLY,2,COMMERCIAL,12,9,704,27.03
MANCHERIAL,MANCHERIAL,CHENNUR,KOTAPALLY,NANDARAMPALLY,2,COMMERCIAL,2,2,248,2
MANCHERIAL,MANCHERIAL,CHENNUR,KOTAPALLY,PANGIDI SOMARAM,2,COMMERCIAL,9,8,366,15.24
MANCHERIAL,MANCHERIAL,CHENNUR,KOTAPALLY,PARPALLI,2,COMMERCIAL,42,33,5372,92.2
MANCHERIAL,MANCHERIAL,CHENNUR,KOTAPALLY,PINNARAM,2,COMMERCIAL,6,6,107,7.26
MANCHERIAL,MANCHERIAL,CHENNUR,KOTAPALLY,PULLAGOM,2,COMMERCIAL,20,18,5787,36.99
MANCHERIAL,MANCHERIAL,CHENNUR,KOTAPALLY,RAJARAM,2,COMMERCIAL,4,4,271,4.38
MANCHERIAL,MANCHERIAL,CHENNUR,KOTAPALLY,RAMPUR,2,COMMERCIAL,21,19,828,31.97
MANCHERIAL,MANCHERIAL,CHENNUR,KOTAPALLY,RAPANPALLY,2,COMMERCIAL,19,15,2909,58.24
MANCHERIAL,MANCHERIAL,CHENNUR,KOTAPALLY,RAVULAPALLY,2,COMMERCIAL,2,1,0,4
MANCHERIAL,MANCHERIAL,CHENNUR,KOTAPALLY,ROYYAPALLY,2,COMMERCIAL,8,7,136,13
MANCHERIAL,MANCHERIAL,CHENNUR,KOTAPALLY,SARVAIPET,2,COMMERCIAL,15,14,411,28.73
KAMAREDDY,KAMAREDDY,Kamareddy Rural,VELPUGONDA,WADI,2,COMMERCIAL,6,5,282,11.925
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-I,A5,2,COMMERCIAL,1077,981,170315,3043.173
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-I,A6,2,COMMERCIAL,986,906,157668,2814.874
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-I,A7,2,COMMERCIAL,1863,1771,205090,3358.962
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-I,KAMAREDDY TOWN,2,COMMERCIAL,587,13,29454,1232.972
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-I,KAMAREDDY TOWN I,2,COMMERCIAL,3,1,150,3.09
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-II,A2,2,COMMERCIAL,912,840,159553,2759.156
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-II,A3,2,COMMERCIAL,565,498,104444,1616.079
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-II,A4,2,COMMERCIAL,417,371,79819,1535.383
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-II,A9,2,COMMERCIAL,500,454,107028,1818.659
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,Kalyani,2,COMMERCIAL,6,5,1632,17.782
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,LAXMAPOOR,2,COMMERCIAL,16,14,7062,53.994
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,LINGAREDDIPET,2,COMMERCIAL,56,40,2916,68.9
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,MALLAIPALLY,2,COMMERCIAL,6,4,76,28.96
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,MATHMAL,2,COMMERCIAL,17,16,1792,27.696
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,MEESANPALLI,2,COMMERCIAL,7,6,199,9.726
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,MOULANKHED,2,COMMERCIAL,1,0,0,0.982
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,Machapur,2,COMMERCIAL,16,15,1602,34.887
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,PEDDA REDDY,2,COMMERCIAL,37,28,1385,44.819
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,POSANPALLY,2,COMMERCIAL,2,2,79,3.922
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,OLD MARKET ROAD,2,COMMERCIAL,193,187,19102,361.556
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,PANCHAMUKHA HANUMAN TEMPLE ,2,COMMERCIAL,49,47,5632,105.34
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,SHALAWADA ,2,COMMERCIAL,59,57,8647,130.23
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,TEACHERS COLONY,2,COMMERCIAL,31,29,8808,130
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,VEENAVANKA ROAD JAMMIKUNTA,2,COMMERCIAL,219,209,41203,612.872
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,VEGETABLE MARKET KORAPALY ROAD,2,COMMERCIAL,157,150,28811,394.51
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,BIZIGIRISHARIFF,2,COMMERCIAL,75,72,11593,172.05
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,GANDRAPALLY,2,COMMERCIAL,15,14,2743,37.05
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,GOPALPUR,2,COMMERCIAL,8,8,786,20.549
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,GOVINDAPUR,2,COMMERCIAL,3,3,194,2.1
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,MOLLAPALLI(B SHARIF),2,COMMERCIAL,1,1,52,1
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,NAAGAARAM,2,COMMERCIAL,6,6,411,9.974
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,NAGAMPET(B SHARIFF),2,COMMERCIAL,61,55,5677,102.7
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,ALUGUNUR,PORANDLA,2,COMMERCIAL,73,67,9280,143.866
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,ALUGUNUR,THIMMAPUR,2,COMMERCIAL,286,239,65875,899.606
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,ALUGUNUR,VEDULAPALLY,2,COMMERCIAL,1,1,35,2.76
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,CHENJERLA,2,COMMERCIAL,201,136,15581,507.02
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,DEVAMPALLY,2,COMMERCIAL,38,32,3703,85.43
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,RAJESHWARAPURAM,ANANTHANAGAR,2,COMMERCIAL,7,6,83,4.44
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,RAJESHWARAPURAM,AREGUDEM,2,COMMERCIAL,21,20,1777,39.66
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,RAJESHWARAPURAM,BODULABANDA,2,COMMERCIAL,73,64,9525,126.325
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,RAJESHWARAPURAM,CHENNARAM,2,COMMERCIAL,54,49,6610,85.04
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,RAJESHWARAPURAM,K KOMMU THAND,2,COMMERCIAL,1,1,0,0.914
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,RAJESHWARAPURAM,KONAIGUDEM,2,COMMERCIAL,19,17,1160,30
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,RAJESHWARAPURAM,KORATLAGUDEM,2,COMMERCIAL,33,27,4528,65.67
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,RAJESHWARAPURAM,KOTHURU,2,COMMERCIAL,6,6,231,9.835
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,RAJESHWARAPURAM,MANDRAJPALLY,2,COMMERCIAL,20,18,966,32.18
KHAMMAM,SATHUPALLY,PENUBALLY,PEDDA KORUKONDI,VISWANADHAPURAM,2,COMMERCIAL,4,4,75,5.28
KHAMMAM,SATHUPALLY,PENUBALLY,PEDDA KORUKONDI,YAGNANARAYANAPURAM,2,COMMERCIAL,11,11,1914,30.39
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,BAYYANNAGUDEM,2,COMMERCIAL,48,35,3190,91.038
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,BHAVANAPALEM,2,COMMERCIAL,13,13,4868,55.504
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,BRAHAMALAKUNTA,2,COMMERCIAL,11,9,524,13.83
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,EDLA BANZARA,2,COMMERCIAL,28,26,5419,64.48
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,GANGADEVIPAD,2,COMMERCIAL,44,39,2040,62.144
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,GOURARAM,2,COMMERCIAL,44,40,9521,139.9
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,KARALAPADU,2,COMMERCIAL,11,10,633,17.44
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,KUPPENA KUNTLA,2,COMMERCIAL,80,70,12964,163.743
KHAMMAM,WYRA,MADHIRA,MADHIRA RURAL,SIDDINENIGUDEM,2,COMMERCIAL,43,37,2400,66.03
KHAMMAM,WYRA,MADHIRA,MADHIRA RURAL,SIRIPURAM,2,COMMERCIAL,140,120,19503,214.54
KHAMMAM,WYRA,MADHIRA,MADHIRA RURAL,T GOPAVARAM,2,COMMERCIAL,12,10,233,20
KHAMMAM,WYRA,MADHIRA,MADHIRA RURAL,THORLAPADU,2,COMMERCIAL,8,5,95,33
KHAMMAM,WYRA,MADHIRA,MADHIRA RURAL,VANGAVEEDU,2,COMMERCIAL,29,23,2219,59.76
KHAMMAM,WYRA,MADHIRA,MAMUNOOR,AYYAVARIGUDEM,2,COMMERCIAL,39,32,1918,50.05
KHAMMAM,WYRA,MADHIRA,MAMUNOOR,BANIGALLAPADU,2,COMMERCIAL,189,173,15993,288.858
KHAMMAM,WYRA,MADHIRA,MAMUNOOR,BHEEMAVARAM,2,COMMERCIAL,61,53,7337,144.5
KHAMMAM,WYRA,MADHIRA,MAMUNOOR,BUCHIREDDYPALEM,2,COMMERCIAL,31,25,2620,50.29
KHAMMAM,WYRA,MADHIRA,MAMUNOOR,CHOPPAKATTALAPALEM-A,2,COMMERCIAL,24,21,2075,51.75
KHAMMAM,WYRA,MADHIRA,MAMUNOOR,G.P.GOPAVARAM,2,COMMERCIAL,17,9,930,19.66
MAHABUBABAD,MAHABUBABAD,KESAMUDRAM,INGURTHY,NARAYANAPURAM,2,COMMERCIAL,1,1,104,1
MAHABUBABAD,MAHABUBABAD,KESAMUDRAM,INGURTHY,PATHA THANDA,2,COMMERCIAL,2,2,346,2
MAHABUBABAD,MAHABUBABAD,KESAMUDRAM,INGURTHY,THADLAPUSAPALLI,2,COMMERCIAL,43,41,6585,104.67
MAHABUBABAD,MAHABUBABAD,KESAMUDRAM,INGURTHY,THARASINGH THANDA,2,COMMERCIAL,2,2,152,4
MAHABUBABAD,MAHABUBABAD,KESAMUDRAM,INGURTHY,THOURYA THANDA,2,COMMERCIAL,6,6,393,8
MAHABUBABAD,MAHABUBABAD,KESAMUDRAM,KESAMUDRAM,AMEENAPUR,2,COMMERCIAL,41,35,5603,96.8
MAHABUBABAD,MAHABUBABAD,KESAMUDRAM,KESAMUDRAM,ARPANAPALLI,2,COMMERCIAL,24,19,1208,37.72
MAHABUBABAD,MAHABUBABAD,KESAMUDRAM,KESAMUDRAM,BERIWADA,2,COMMERCIAL,19,15,1686,33.74
MAHABUBABAD,MAHABUBABAD,KESAMUDRAM,KESAMUDRAM,BHAVANIGADDA THANDA,2,COMMERCIAL,1,1,0,1
MAHABUBABAD,MAHABUBABAD,KESAMUDRAM,KESAMUDRAM,BICHA NAIK THANDA,2,COMMERCIAL,2,2,2,2
MAHABUBABAD,MAHABUBABAD,KESAMUDRAM,KESAMUDRAM,BODAMANCHA THANDA,2,COMMERCIAL,2,2,70,3
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,UPPALA PADU-BAY,2,COMMERCIAL,6,4,2194,23.42
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,VENKATA PURAM-BAY,2,COMMERCIAL,6,2,1,10.18
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,VINOBHA NAGAR-BAY,2,COMMERCIAL,7,6,551,7.66
MAHABUBABAD,MAHABUBABAD,KORIVI,SEROL,BEEKINAIK THANDA,2,COMMERCIAL,2,2,243,3
MAHABUBABAD,MAHABUBABAD,KORIVI,SEROL,BILYANAIK THANDA,2,COMMERCIAL,3,2,103,5
MAHABUBABAD,MAHABUBABAD,KORIVI,SEROL,BURUGUCHETTU THANDA,2,COMMERCIAL,5,5,383,7
MAHABUBABAD,MAHABUBABAD,KORIVI,SEROL,CHINTALAPALLI,2,COMMERCIAL,52,43,11541,120.41
MAHABUBABAD,MAHABUBABAD,KORIVI,SEROL,GOPA THANDA,2,COMMERCIAL,1,0,0,1
MAHABUBABAD,MAHABUBABAD,KORIVI,SEROL,JUJUR THANDA,2,COMMERCIAL,2,2,1262,14.686
MAHABUBABAD,MAHABUBABAD,KORIVI,SEROL,KAMPALLI,2,COMMERCIAL,91,73,10824,226.672
MAHABUBABAD,MAHABUBABAD,KORIVI,SEROL,KAMPELLY THANDA,2,COMMERCIAL,3,3,215,3.5
MAHABUBABAD,MAHABUBABAD,KORIVI,SEROL,KANDIKONDA,2,COMMERCIAL,22,20,2126,39.62
MAHABUBABAD,MAHABUBABAD,KORIVI,SEROL,KORLAKUNTA THANDA,2,COMMERCIAL,2,2,12,2
MAHABUBABAD,THORRUR,NELLIKUDURU,DANTHALAPALLY,VALYATHANDA,2,COMMERCIAL,2,2,0,2
MAHABUBABAD,THORRUR,NELLIKUDURU,DANTHALAPALLY,VEMULAPALLI,2,COMMERCIAL,13,10,538,22.85
MAHABUBABAD,THORRUR,NELLIKUDURU,MUNAGALAVEEDU,ALAIR,2,COMMERCIAL,104,93,9666,144.884
MAHABUBABAD,THORRUR,NELLIKUDURU,MUNAGALAVEEDU,BAZARA,2,COMMERCIAL,14,14,371,18.18
MAHABUBABAD,THORRUR,NELLIKUDURU,MUNAGALAVEEDU,BODIMEEDITHANDA,2,COMMERCIAL,1,1,19,1
MAHABUBABAD,THORRUR,NELLIKUDURU,MUNAGALAVEEDU,BODYA THANDA,2,COMMERCIAL,1,1,0,2
MAHABUBABAD,THORRUR,NELLIKUDURU,MUNAGALAVEEDU,CHINNAMUPPARAM,2,COMMERCIAL,83,70,9976,157.18
MAHABUBABAD,THORRUR,NELLIKUDURU,MUNAGALAVEEDU,DHARAVATH THANDA,2,COMMERCIAL,1,1,0,2
MAHABUBABAD,THORRUR,NELLIKUDURU,MUNAGALAVEEDU,KASYA THANDA,2,COMMERCIAL,2,2,0,2
MAHABUBABAD,THORRUR,NELLIKUDURU,MUNAGALAVEEDU,LASYA THANDA H/O MADANTHURTHY,2,COMMERCIAL,1,1,0,4
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,JAMMIKUNTA,2,COMMERCIAL,34,2,4895,147.35
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,KESHAVAPUR (JKY),2,COMMERCIAL,23,22,1393,25.55
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,KONDURU COMPLEX JAMMIKUNTA,2,COMMERCIAL,341,335,78412,1162.85
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,KRISHNA COLONY,2,COMMERCIAL,18,18,1699,27.09
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,MOTHUKALAGUDEM (JKT),2,COMMERCIAL,54,51,3825,115.89
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,OLD JAMMIKUNTA (JKT),2,COMMERCIAL,75,70,6285,178.776
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 8,KOTHIRAMPOOR(T8),2,COMMERCIAL,626,563,83572,1993.665
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 8,LAXMINAGAR,2,COMMERCIAL,228,213,44402,870.25
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 8,M  CIRCLE,2,COMMERCIAL,13,9,1108,50
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 8,MARUTHINAGAR,2,COMMERCIAL,273,243,46318,797.704
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 8,NTR CHOWRASTA,2,COMMERCIAL,167,141,71914,1168.053
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,ALUGUNUR,ALGUNUR,2,COMMERCIAL,462,408,100910,1912.036
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,ALUGUNUR,LMD COLONY,2,COMMERCIAL,66,59,4226,143.9
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,ALUGUNUR,MAHATHMA NAGAR,2,COMMERCIAL,341,317,46733,828.98
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,ALUGUNUR,MALLAPUR,2,COMMERCIAL,58,53,5739,126.7
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,ALUGUNUR,MANNEMPALLY,2,COMMERCIAL,43,32,2946,95.78
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,LAXMIDEVE PALLY,2,COMMERCIAL,4,3,142,6
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,MAKTHAPALLY,2,COMMERCIAL,27,25,2061,54.1
